Deudor;Población;Frecuencia de visita;Desde centro;Oficina de ventas;Denominación Gr#Clientes 5;Denominación Gr#Clientes 4
3047978;GRANADA;2;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3047979;GRANADA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3047981;BARBOSA;5;6034;Bogota;MAYORISTA ESPEC.;CLASSIC
3047982;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3047984;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3047985;FACATATIVÁ;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3047986;VILLAVICENCIO;5;6038;Bogota;MAYORISTAS;BRONCE
3047987;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3047988;LA DORADA;5;6038;Bogota;AGROPUNTOS;CLASSIC
3047989;YOPAL;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3047990;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3047991;GUAMO;2;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3047992;NEIVA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3047994;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3047995;VISTAHERMOSA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3047996;FRESNO;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3047997;SOACHA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3047999;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048001;MELGAR;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048002;VISTAHERMOSA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048003;ESPINAL;2;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048004;MADRID;5;6038;Bogota;PET SHOPS;CLASSIC
3048005;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048006;PACHO;5;6038;Bogota;PET SHOPS;CLASSIC
3048007;MADRID;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3048008;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3048017;RIVERA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048018;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048019;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3048020;SORACÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3048023;LA CALERA;5;6038;Bogota;PET SHOPS;CLASSIC
3048025;PITALITO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048026;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3048027;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048028;SOACHA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3048030;ACACÍAS;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048031;GUADALUPE;3;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048032;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048033;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048034;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048035;SOACHA;5;6038;Bogota;MAYORISTAS;BRONCE
3048036;SUAITA;5;6034;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3048037;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048038;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048041;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048042;PAZ DE RÍO;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3048044;IBAGUÉ;5;6038;Bogota;VETERINARIA;CLASSIC
3048045;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3048046;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048048;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048049;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048050;LÉRIDA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3048051;ATACO;5;6038;Bogota;MAYORISTAS;BRONCE
3048052;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
3048054;HATO COROZAL;5;6038;Bogota;AGROPUNTOS;CLASSIC
3048055;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048056;PUERTO LÓPEZ;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
3048057;VILLAVICENCIO;5;6038;Bogota;MAYORISTAS;BRONCE
3048058;PUERTO RICO;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3048059;MELGAR;2;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048063;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048064;ATACO;5;6038;Bogota;MAYORISTAS;BRONCE
3048065;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048066;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3048067;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048068;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
3048069;GIGANTE;5;6038;Bogota;MAYORISTAS;BRONCE
3048070;SIBATÉ;2;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
3072766;YOPAL;5;6038;Bogota;MAYORISTAS;ORO
3072768;PORE;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3072770;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3072773;FLORENCIA;5;6038;Bogota;CAD. REGIONALES;ORO
3072780;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
3072785;TENJO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8396588;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8396590;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8396591;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
8396598;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
8396666;VALLEDUPAR;5;6033;Barranquilla;MAYORISTA ESPEC.;CLASSIC
8396668;SAN MARTÍN DE LOS LLANOS;5;6038;Bogota;AGROPUNTOS;CLASSIC
8396833;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
8396834;PUERTO COLOMBIA;5;6033;Barranquilla;MAYORISTAS;PLATA
8396835;YARUMAL;5;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
8396864;ARMENIA;5;6037;Cali;CAD. REGIONALES;ORO
8396872;CÚCUTA;5;6034;Santanderes;MAYORISTAS;BRONCE
8396880;TUNJA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8396918;CÚCUTA;5;6034;Santanderes;AGROPUNTOS;CLASSIC
8396920;IPIALES;2;6031;Cali;AGROPUNTOS;CLASSIC
8396922;BOGOTÁ D.C.;5;6038;Bogota;CAD. REGIONALES;ORO
8396958;SAN VICENTE DE CHUCURÍ;5;6034;Santanderes;SUP. INDEPENDIENTE;MINIMERCADO
8396959;BARRANCABERMEJA;5;6034;Santanderes;MAYORISTAS;BRONCE
8396961;CALI;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8396963;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8396965;PASTO;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8397053;LÍBANO;5;6038;Bogota;AGROPUNTOS;CLASSIC
8397144;PAZ DE ARIPORO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8397148;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8397150;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8397152;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8397160;NEIVA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8397302;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8397304;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8397349;PUERTO GAITÁN;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8397353;SAN JERÓNIMO;5;6032;Antioquia;AGROPUNTOS;CLASSIC
8397389;SOLEDAD;2;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
8397407;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8397449;GIRARDOT;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8397450;CALI;5;6031;Cali;SUP. INDEPENDIENTE;SUPERETE
8397451;VILLAVICENCIO;5;6038;Bogota;PET SHOPS;CLASSIC
8397454;RIOSUCIO;5;6037;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8397456;SANTA MARTA;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
8397457;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8397458;MEDELLÍN;5;6032;Antioquia;MAYORISTAS;BRONCE
8397459;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
8397460;TUBARÁ;5;6033;Barranquilla;MAYORISTAS;BRONCE
8397461;VILLANUEVA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8397464;GIRARDOT;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8397465;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8397466;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8397467;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8397594;SAN ANDRÉS DE TUMACO;5;6031;Cali;MAYORISTAS;BRONCE
8397596;BOGOTÁ D.C.;5;6038;Bogota;VETERINARIA;CLASSIC
8397597;ACACÍAS;5;6038;Bogota;AGROPUNTOS;CLASSIC
8397600;SAN VICENTE DEL CAGUÁN;5;6038;Bogota;VETERINARIA;CLASSIC
8397731;CALI;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8397733;SUAZA;3;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8397734;YARUMAL;5;6032;Antioquia;AGROPUNTOS;CLASSIC
8397785;MEDELLÍN;2;6032;Antioquia;CAD. REGIONALES;ORO
8397865;TURBACO;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
8397866;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8397870;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8397871;ITAGÜÍ;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8397873;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8397874;MEDELLÍN;5;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
8397893;SANTA MARTA;5;6033;Barranquilla;VETERINARIA;CLASSIC
8397954;GUADALAJARA DE BUGA;5;6031;Cali;PET SHOPS;CLASSIC
8397957;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8397960;SANTO TOMÁS;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
8398043;NEIVA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398098;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8398101;GIRÓN;5;6034;Santanderes;MAYORISTA ESPEC.;CLASSIC
8398102;MEDELLÍN;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8398103;SAN VICENTE DEL CAGUÁN;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8398104;LA DORADA;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8398171;PLANADAS;5;6038;Bogota;MAYORISTAS;SEGMENTO 1
8398228;PALOCABILDO;5;6038;Bogota;AGROPUNTOS;CLASSIC
8398229;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398230;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398231;BOGOTÁ D.C.;5;6038;Bogota;VETERINARIA;CLASSIC
8398244;CARMEN DE APICALÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398302;PEREIRA;5;6037;Cali;MAYORISTA ESPEC.;CLASSIC
8398304;CÚCUTA;5;6034;Santanderes;SUP. INDEPENDIENTE;MINIMERCADO
8398305;SOACHA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8398307;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8398372;NEIVA;5;6038;Bogota;AGROPUNTOS;CLASSIC
8398374;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398391;NILO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398425;CALI;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8398426;CALI;5;6031;Cali;PET SHOPS;CLASSIC
8398428;BECERRIL;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
8398429;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398487;ARCABUCO;5;6038;Bogota;AGROPUNTOS;CLASSIC
8398489;MEDELLÍN;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8398490;CÚCUTA;5;6034;Santanderes;PET SHOPS;CLASSIC
8398491;BARBOSA;5;6034;Bogota;SUP. INDEPENDIENTE;SI GOLD
8398492;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398498;TAURAMENA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398502;MEDELLÍN;5;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
8398560;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8398563;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398564;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398565;AGUACHICA;5;6034;Santanderes;MAYORISTA ESPEC.;CLASSIC
8398566;OCAÑA;5;6034;Santanderes;MAYORISTAS;BRONCE
8398628;SANTA MARTA;5;6033;Barranquilla;VETERINARIA;CLASSIC
8398629;NILO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8398662;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398669;GIRARDOTA;5;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
8398760;GARZÓN;5;6038;Bogota;MAYORISTAS;PLATA
8398844;HATO COROZAL;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8398847;PAZ DE ARIPORO;5;6038;Bogota;PET SHOPS;CLASSIC
8398848;PUERTO LÓPEZ;5;6038;Bogota;MAYORISTAS;PLATA
8398849;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8398850;LORICA;5;6033;Barranquilla;MAYORISTAS;BRONCE
8398851;VILLAVICENCIO;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8398852;YAGUARÁ;5;6038;Bogota;AGROPUNTOS;BLACK
8398853;CALI;5;6031;Cali;PET SHOPS;CLASSIC
8398854;CALI;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8398855;CALI;5;6031;Cali;MAYORISTA ESPEC.;CLASSIC
8398856;CALIMA (DARIEN);5;6031;Cali;PET SHOPS;CLASSIC
8398965;DUITAMA;2;6038;Bogota;DI MULTIEMPRESA;ORO
8398966;YOPAL;2;6038;Bogota;DI MULTIEMPRESA;ORO
8398967;GUACARÍ;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8398968;MEDELLÍN;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8399021;CALI;2;6031;Cali;PET SHOPS;CLASSIC
8399024;BOGOTÁ D.C.;5;6038;Bogota;VETERINARIA;CLASSIC
8399026;CUCUNUBÁ;3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8399106;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8399107;CALI;2;6031;Cali;PET SHOPS;CLASSIC
8399110;DUITAMA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8399332;PAMPLONA;5;6034;Santanderes;MAYORISTAS;SEGMENTO 1
8399462;TULUÁ;5;6031;Cali;PET SHOPS;CLASSIC
8399463;POPAYÁN;5;6031;Cali;MAYORISTAS;PLATA
8399465;GUADALAJARA DE BUGA;5;6031;Cali;PET SHOPS;CLASSIC
8399527;EL PAUJÍL;2;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8399530;FLORENCIA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8399532;EL COLEGIO;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8399533;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8399534;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8399537;MOSQUERA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8399599;AGUA DE DIOS;5;6038;Bogota;AGROPUNTOS;CLASSIC
8399600;SOCHA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8399601;CARMEN DE CARUPA;3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8399603;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8399605;FUNZA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8399631;EL CARMEN DE VIBORAL;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8399632;VILLAVICENCIO;5;6038;Bogota;AGROPUNTOS;CLASSIC
8399633;FACATATIVÁ;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8399699;COGUA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8399958;CHAPARRAL;5;6038;Bogota;MAYORISTAS;ORO
8399973;LÉRIDA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400016;FLORENCIA;5;6038;Bogota;MAYORISTAS;BRONCE
8400017;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8400020;FUSAGASUGÁ;5;6038;Bogota;AGROPUNTOS;CLASSIC
8400021;PUERTO GAITÁN;5;6038;Bogota;MAYORISTAS;PLATA
8400024;SAN JOSÉ DEL FRAGUA;3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8400025;SAN PEDRO DE LOS MILAGROS;5;6032;Antioquia;SUP. INDEPENDIENTE;SUPERETE
8400042;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8400083;PARATEBUENO;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8400086;NOBSA;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400087;TÚQUERRES;5;6031;Cali;PET SHOPS;CLASSIC
8400088;IBAGUÉ;5;6038;Bogota;PET SHOPS;CLASSIC
8400091;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8400096;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8400097;SOACHA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8400102;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8400219;SANTA MARTA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
8400220;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8400221;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400222;ITAGÜÍ;5;6032;Antioquia;AGROPUNTOS;CLASSIC
8400223;BUENAVENTURA;5;6031;Cali;MAYORISTAS;PLATA
8400224;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8400225;ZONA BANANERA;5;6033;Barranquilla;MAYORISTAS;BRONCE
8400421;VÉLEZ;5;6034;Bogota;SUP. INDEPENDIENTE;SI GOLD
8400604;TULUÁ;5;6031;Cali;PET SHOPS;CLASSIC
8400605;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8400606;ARMERO (GUAYABAL);5;6038;Bogota;AGROPUNTOS;CLASSIC
8400607;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;BRONCE
8400608;LA DORADA;5;6038;Bogota;PET SHOPS;CLASSIC
8400648;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400649;MEDELLÍN;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8400651;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400653;TESALIA (CARNICERÍAS);3;6038;Bogota;MAYORISTAS;PLATA
8400732;SANTANDER DE QUILICHAO;5;6031;Cali;MAYORISTA ESPEC.;CLASSIC
8400735;SANTA MARTA;5;6033;Barranquilla;MAYORISTAS;ORO
8400737;AGUAZUL;5;6038;Bogota;AGROPUNTOS;CLASSIC
8400738;SOACHA;5;6038;Bogota;PET SHOPS;CLASSIC
8400739;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8400740;TESALIA (CARNICERÍAS);3;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8400752;CÚCUTA;5;6034;Santanderes;MAYORISTAS;SEGMENTO 1
8400753;PEÑOL;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8400777;MEDELLÍN;5;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
8400782;ITAGÜÍ;5;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
8400783;GUAMAL;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8400785;SANTA MARTA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
8400787;SAMACÁ;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8400789;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8400791;MEDELLÍN;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8400818;AGUAZUL;5;6038;Bogota;AGROPUNTOS;CLASSIC
8400826;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400842;PEREIRA;5;6037;Cali;AGROPUNTOS;CLASSIC
8400845;AGUSTÍN CODAZZI;5;6033;Barranquilla;MAYORISTAS;BRONCE
8400846;BUCARAMANGA;5;6034;Santanderes;MAYORISTA ESPEC.;CLASSIC
8400847;BELLO;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8400848;MANIZALES;5;6037;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8400849;CALI;5;6031;Cali;PET SHOPS;CLASSIC
8400903;SOACHA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8400906;TAURAMENA;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8400907;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
8400917;BOGOTÁ D.C.;2;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8400922;CALI;5;6031;Cali;SUP. INDEPENDIENTE;SUPERETE
8400926;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8400938;BARRANCABERMEJA;2;6038;Santanderes;MODELO TAT;ORO
8400939;AGUACHICA;2;6034;Santanderes;MODELO TAT;ORO
8401015;JAMUNDÍ;5;6031;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8401021;SANTA MARTA;5;6033;Barranquilla;PET SHOPS;CLASSIC
8401061;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8401072;LA FLORIDA;5;6031;Cali;AGROPUNTOS;CLASSIC
8401074;BOGOTÁ D.C.;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8401075;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8401078;PLANETA RICA;3;6033;Barranquilla;MAYORISTAS;BRONCE
8401083;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8401103;EL DOVIO;5;6037;Cali;AGROPUNTOS;CLASSIC
8401127;CÚCUTA;5;6034;Santanderes;SUP. INDEPENDIENTE;MINIMERCADO
8401129;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8401131;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
8401140;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8401255;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8401259;VILLANUEVA;5;6038;Bogota;AGROPUNTOS;CLASSIC
8401265;POPAYÁN;5;6031;Cali;MAYORISTAS;PLATA
8401266;CUMARAL;5;6038;Bogota;AGROPUNTOS;CLASSIC
8401267;CÚCUTA;5;6034;Santanderes;SUP. INDEPENDIENTE;SUPERETE
8401268;CÚCUTA;5;6034;Santanderes;SUP. INDEPENDIENTE;MINIMERCADO
8401269;DOSQUEBRADAS;5;6037;Cali;SUP. INDEPENDIENTE;MINIMERCADO
8401323;SOACHA;5;6038;Bogota;MAYORISTA ESPEC.;CLASSIC
8401325;ACACÍAS;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8401326;PASTO;5;6031;Cali;MAYORISTAS;BRONCE
8401327;MEDELLÍN;5;6032;Antioquia;MAYORISTA ESPEC.;CLASSIC
8401328;MEDELLÍN;5;6032;Antioquia;MAYORISTAS;BRONCE
8401330;BOGOTÁ D.C.;5;6038;Bogota;PET SHOPS;CLASSIC
8401378;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
8401380;PAMPLONA;5;6034;Santanderes;MAYORISTAS;SEGMENTO 1
8401381;SAN VICENTE DEL CAGUÁN;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
8401382;LA VICTORIA;5;6037;Cali;SUP. INDEPENDIENTE;SI GOLD
8401383;MEDELLÍN;5;6032;Antioquia;MAYORISTAS;SEGMENTO 1
8401398;NEIVA;5;6038;Bogota;SUP. INDEPENDIENTE;SEGMENTO 1
8401431;MEDELLÍN;5;6032;Antioquia;AGROPUNTOS;CLASSIC
8401436;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;MINIMERCADO
8401437;SABANA DE TORRES;5;6034;Santanderes;AGROPUNTOS;CLASSIC
8401438;SANTA MARTA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
8401440;CARTAGENA DEL CHAIRÁ;3;6038;Bogota;SUP. INDEPENDIENTE;SUPERETE
