Cliente,CodProducto,prob_compra,compro
3030023,M866,0.04185014559225232,0
3030023,M872,0.026408023709690774,0
3030023,M898,0.7874953027709043,1
3030023,M899,0.023539750942164265,0
3030023,M973,0.026024506250395568,0
3030030,M1111,0.3671316197523288,0
3030030,M1114,0.12274040779804181,0
3030030,M500,0.07927740478501896,0
3030030,M509,0.07927606952413636,0
3030030,M511,0.6993042254680709,0
3030030,M823,0.32008121859117816,0
3030030,M827,0.41629005865522756,0
3030030,M866,0.06372154262473702,0
3030030,M872,0.043370126335035744,0
3030030,M898,0.10636456333883845,0
3030030,M899,0.047814137674192896,0
3030030,M973,0.2980398866174813,0
3030057,M1111,0.8444937680048002,1
3030057,M1114,0.8280766616298499,1
3030057,M500,0.7945012457631467,1
3030057,M509,0.0664400741863825,0
3030057,M511,0.8676713308787699,1
3030057,M823,0.08590646941217446,0
3030057,M827,0.08590646941217446,0
3030057,M866,0.0666511908140745,0
3030057,M872,0.043478311162103066,0
3030057,M898,0.12415368899101424,0
3030057,M899,0.04354345077752862,0
3030057,M973,0.04930436654238827,0
3030107,M1111,0.023657463611656437,0
3030107,M1114,0.023657463611656437,0
3030107,M500,0.7165041360532227,1
3030107,M509,0.445303119089022,0
3030107,M511,0.08330456183158931,0
3030107,M823,0.42605951868792036,0
3030107,M827,0.48403871573717316,1
3030107,M866,0.01965157175852874,0
3030107,M872,0.01240627949484602,0
3030107,M898,0.027758393355511,0
3030107,M899,0.011296800946453047,0
3030107,M973,0.012505793890932837,0
3030123,M1111,0.9397329757097399,1
3030123,M1114,0.9265344667705104,1
3030123,M500,0.8751768556617295,1
3030123,M509,0.8757066093778697,1
3030123,M511,0.18590956551118717,0
3030123,M823,0.9107864550287411,1
3030123,M827,0.9107864550287411,1
3030123,M866,0.9096232965343206,1
3030123,M872,0.8443203996291182,1
3030123,M898,0.9245750405673558,1
3030123,M899,0.5871150331082148,1
3030123,M973,0.8618816999583234,1
3030143,M1111,0.023657463611656437,0
3030143,M1114,0.023657463611656437,0
3030143,M500,0.7402184247113964,1
3030143,M509,0.11438436790850402,0
3030143,M511,0.08330456183158931,0
3030143,M823,0.7450598759089865,1
3030143,M827,0.7415096664741425,1
3030143,M866,0.01965157175852874,0
3030143,M872,0.01240627949484602,0
3030143,M898,0.027758393355511,0
3030143,M899,0.011296800946453047,0
3030143,M973,0.012505793890932837,0
3030218,M1111,0.7269223299627665,1
3030218,M1114,0.03842512193637027,0
3030218,M500,0.3041661222695888,0
3030218,M509,0.384125876867373,0
3030218,M511,0.07498423057659324,0
3030218,M823,0.4368359429522207,0
3030218,M827,0.3619428686860274,0
3030218,M866,0.04508047609658042,0
3030218,M872,0.028481838833008883,0
3030218,M898,0.3989370917952547,0
3030218,M899,0.028560795359177688,0
3030218,M973,0.031558421436799565,0
3030219,M1111,0.07532421137233612,0
3030219,M1114,0.06052132533628614,0
3030219,M500,0.38439350368393527,0
3030219,M509,0.07147547833834593,0
3030219,M511,0.0760140523378495,0
3030219,M823,0.07684945972700485,0
3030219,M827,0.07684945972700485,0
3030219,M866,0.04185014559225232,0
3030219,M872,0.026408023709690774,0
3030219,M898,0.0670574521516499,0
3030219,M899,0.023539750942164265,0
3030219,M973,0.026024506250395568,0
3030220,M1111,0.4239817991349469,1
3030220,M1114,0.0748931970976127,0
3030220,M500,0.38631216396249163,1
3030220,M509,0.09343722862621068,0
3030220,M511,0.09922131849328994,0
3030220,M823,0.10028409584264332,0
3030220,M827,0.10028409584264332,0
3030220,M866,0.054386244869094956,0
3030220,M872,0.03448495918639019,0
3030220,M898,0.0843359481845939,0
3030220,M899,0.02883721372316847,0
3030220,M973,0.031862899982704154,0
3030233,M1111,0.028705638243659855,0
3030233,M1114,0.027845071853202247,0
3030233,M500,0.7460339045895219,0
3030233,M509,0.11680760427796226,0
3030233,M511,0.08513266493870014,0
3030233,M823,0.7732246151114228,1
3030233,M827,0.7699455135392937,1
3030233,M866,0.02370463267221267,0
3030233,M872,0.014987872343527373,0
3030233,M898,0.03390537677936032,0
3030233,M899,0.013850362594116896,0
3030233,M973,0.015328402935398212,0
3030237,M1111,0.07216532617730652,0
3030237,M1114,0.05872072056808308,0
3030237,M500,0.733204336700735,1
3030237,M509,0.07122543104554181,0
3030237,M511,0.07574942275809411,0
3030237,M823,0.7712313726396333,1
3030237,M827,0.07658216287192732,0
3030237,M866,0.03965838921890001,0
3030237,M872,0.025003890400011962,0
3030237,M898,0.06190009725299192,0
3030237,M899,0.02158359038596748,0
3030237,M973,0.023866908699279956,0
3030242,M1111,0.04583529000419326,0
3030242,M1114,0.0435451434880492,0
3030242,M500,0.7183159992705394,1
3030242,M509,0.3524258712459786,1
3030242,M511,0.4894901441898324,1
3030242,M823,0.785626356522056,1
3030242,M827,0.7625449308918016,1
3030242,M866,0.03624808863137263,0
3030242,M872,0.023027593939620252,0
3030242,M898,0.06242373444043573,0
3030242,M899,0.024951106806700023,0
3030242,M973,0.028649939476086555,0
3030252,M1111,0.1720138504855126,0
3030252,M1114,0.11125616699855377,0
3030252,M500,0.3323506193662387,1
3030252,M509,0.4796312545613847,1
3030252,M511,0.14160482695884913,0
3030252,M823,0.5676398141532139,0
3030252,M827,0.8543558677779568,0
3030252,M866,0.41970830198973375,1
3030252,M872,0.33409799564626097,1
3030252,M898,0.8757277173572859,1
3030252,M899,0.3291764892976903,0
3030252,M973,0.08597724845406521,0
3030255,M1111,0.8630221637223845,0
3030255,M1114,0.8022343975812841,0
3030255,M500,0.2858886529561379,0
3030255,M509,0.3921615858607863,1
3030255,M511,0.13357522083523046,0
3030255,M823,0.7946704249273288,1
3030255,M827,0.7772789211121914,1
3030255,M866,0.5178137843507927,0
3030255,M872,0.46218762259618823,0
3030255,M898,0.8576483126798088,0
3030255,M899,0.13855601285966276,0
3030255,M973,0.7698959918964873,1
3030257,M1111,0.07232393639125237,0
3030257,M1114,0.06880573126004265,0
3030257,M500,0.4315781988964389,0
3030257,M509,0.45521445823299556,1
3030257,M511,0.14258601992320533,0
3030257,M823,0.7586717550755708,1
3030257,M827,0.7552488316738809,1
3030257,M866,0.6408717129470934,1
3030257,M872,0.021405412455802946,0
3030257,M898,0.7471670599075892,0
3030257,M899,0.022517181186565687,0
3030257,M973,0.025183334742933113,0
3030261,M1111,0.6907570890234013,0
3030261,M1114,0.6778834418231928,1
3030261,M500,0.3577071535382545,0
3030261,M509,0.7381682398944514,1
3030261,M511,0.7737109166073898,1
3030261,M823,0.7597193346850563,1
3030261,M827,0.7766079307178437,1
3030261,M866,0.03848479319310075,0
3030261,M872,0.024469234153997266,0
3030261,M898,0.06616473155827846,0
3030261,M899,0.02650990074910175,0
3030261,M973,0.030432601726421406,0
3030262,M1111,0.023657463611656437,0
3030262,M1114,0.023657463611656437,0
3030262,M500,0.7179189406919904,1
3030262,M509,0.7073003513153377,1
3030262,M511,0.08330456183158931,0
3030262,M823,0.7690413117111066,1
3030262,M827,0.7440265798625988,1
3030262,M866,0.01965157175852874,0
3030262,M872,0.01240627949484602,0
3030262,M898,0.28560369589399404,0
3030262,M899,0.011296800946453047,0
3030262,M973,0.012505793890932837,0
3030268,M1111,0.04696900657715772,0
3030268,M1114,0.04442120608882133,0
3030268,M500,0.09339928111673934,0
3030268,M509,0.09665380879615626,0
3030268,M511,0.0955087332131738,0
3030268,M823,0.11386890113903199,1
3030268,M827,0.11386890113903199,1
3030268,M866,0.0570284536462432,0
3030268,M872,0.036197328005820185,0
3030268,M898,0.08829731841074104,0
3030268,M899,0.03512312797427779,0
3030268,M973,0.03878201338770096,0
3030269,M1111,0.04897328035585514,0
3030269,M1114,0.046898983464062696,0
3030269,M500,0.4188934440619664,1
3030269,M509,0.7540584954990143,1
3030269,M511,0.10830960517866808,0
3030269,M823,0.7525127903930264,1
3030269,M827,0.7708571518019014,1
3030269,M866,0.025838007190895643,0
3030269,M872,0.01634989183177368,0
3030269,M898,0.7369122957222787,1
3030269,M899,0.01646295319779081,0
3030269,M973,0.01821464632623508,0
3030276,M1111,0.05994602637497074,0
3030276,M1114,0.05012917261849977,0
3030276,M500,0.7103404945910285,0
3030276,M509,0.06967322276602193,0
3030276,M511,0.07410649012583352,0
3030276,M823,0.4222615391713684,0
3030276,M827,0.7672592821527399,1
3030276,M866,0.032969644488710655,0
3030276,M872,0.020733397798067744,0
3030276,M898,0.0509453639014893,0
3030276,M899,0.017629758925255267,0
3030276,M973,0.019503140801084645,0
3030277,M1111,0.4361819488414551,1
3030277,M1114,0.06107623012890623,0
3030277,M500,0.3814912706474456,1
3030277,M509,0.0721231086113249,0
3030277,M511,0.7499824159846563,1
3030277,M823,0.07754171658312058,0
3030277,M827,0.07754171658312058,0
3030277,M866,0.04345337659273144,0
3030277,M872,0.027436624368186592,0
3030277,M898,0.3781554700053411,0
3030277,M899,0.02488859103475524,0
3030277,M973,0.027511712641128734,0
3030280,M1111,0.03544259611924448,0
3030280,M1114,0.03203416905336099,0
3030280,M500,0.03898417410599592,0
3030280,M509,0.04906970408069785,0
3030280,M511,0.06426656793329082,0
3030280,M823,0.06352928560775058,0
3030280,M827,0.06352928560775058,0
3030280,M866,0.6857190709501589,0
3030280,M872,0.3227083016646568,0
3030280,M898,0.763281824692679,0
3030280,M899,0.2419160042553599,0
3030280,M973,0.6301691808681806,0
3030288,M1111,0.0377947637713585,0
3030288,M1114,0.0377947637713585,0
3030288,M500,0.7339557976915071,1
3030288,M509,0.7448103863669173,1
3030288,M511,0.1032576398128074,0
3030288,M823,0.767189855458245,0
3030288,M827,0.7638501433667368,0
3030288,M866,0.01866397357777105,0
3030288,M872,0.011778421916744594,0
3030288,M898,0.026374343985089074,0
3030288,M899,0.010724482182574267,0
3030288,M973,0.0118729606296819,0
3030293,M1111,0.8340695754470011,1
3030293,M1114,0.4559980820758584,1
3030293,M500,0.08471173528847449,0
3030293,M509,0.08471031691886992,0
3030293,M511,0.8229643654945376,0
3030293,M823,0.10670901968271325,0
3030293,M827,0.10670901968271325,0
3030293,M866,0.7959415258574641,0
3030293,M872,0.371715701784736,0
3030293,M898,0.8581737746493959,1
3030293,M899,0.10568472353356546,0
3030293,M973,0.1186472354647377,0
3030299,M1111,0.4337138847895425,1
3030299,M1114,0.39717570060748425,1
3030299,M500,0.12317757603163246,0
3030299,M509,0.39338459377528523,0
3030299,M511,0.3763734895027052,1
3030299,M823,0.13892211545531052,0
3030299,M827,0.13892211545531052,0
3030299,M866,0.3914255118330008,1
3030299,M872,0.09248578538951019,0
3030299,M898,0.5683649911297682,1
3030299,M899,0.099121364313735,0
3030299,M973,0.37416946145602686,1
3030338,M1111,0.08324061891288838,0
3030338,M1114,0.07037063417174942,0
3030338,M500,0.07312757716057672,0
3030338,M509,0.07573473925334812,0
3030338,M511,0.1180565057545918,0
3030338,M823,0.8125930703979793,1
3030338,M827,0.8106394589036335,1
3030338,M866,0.8102771047975184,1
3030338,M872,0.06453179853094489,0
3030338,M898,0.8660522120169046,1
3030338,M899,0.7158024990425703,0
3030338,M973,0.07711608917179752,0
3030349,M1111,0.030788400703636865,0
3030349,M1114,0.029460476934506794,0
3030349,M500,0.7268601733942922,1
3030349,M509,0.7159699196330671,1
3030349,M511,0.08747553487741205,0
3030349,M823,0.4978989557229889,1
3030349,M827,0.4958400164085605,1
3030349,M866,0.027194697295663768,0
3030349,M872,0.017217189440549747,0
3030349,M898,0.7520074420503194,1
3030349,M899,0.01733614256735509,0
3030349,M973,0.0191789331705383,0
3030360,M1111,0.4766892681697723,1
3030360,M1114,0.04837572909922031,0
3030360,M500,0.07591262296671587,0
3030360,M509,0.07861065685771883,0
3030360,M511,0.7762525848555294,1
3030360,M823,0.0901137718660015,0
3030360,M827,0.0901137718660015,0
3030360,M866,0.054251231202020356,0
3030360,M872,0.034397553246186895,0
3030360,M898,0.09248281794838636,0
3030360,M899,0.04032444841212533,0
3030360,M973,0.04619430438158861,0
3030380,M1111,0.023657463611656437,0
3030380,M1114,0.023657463611656437,0
3030380,M500,0.7380871235566799,1
3030380,M509,0.3997860282036724,0
3030380,M511,0.08330456183158931,0
3030380,M823,0.7411639870813358,1
3030380,M827,0.18031264903399005,0
3030380,M866,0.01965157175852874,0
3030380,M872,0.01240627949484602,0
3030380,M898,0.027758393355511,0
3030380,M899,0.011296800946453047,0
3030380,M973,0.012505793890932837,0
3030382,M1111,0.8655816171479875,1
3030382,M1114,0.08070181309774002,0
3030382,M500,0.07323106571548667,0
3030382,M509,0.07584161550473027,0
3030382,M511,0.8638073978017422,1
3030382,M823,0.8201123225237318,0
3030382,M827,0.5377089674988075,1
3030382,M866,0.8384340919282328,1
3030382,M872,0.09582526074029629,0
3030382,M898,0.888441521666073,1
3030382,M899,0.10021548270470663,0
3030382,M973,0.8034778271740454,1
3030388,M1111,0.6682161959294126,0
3030388,M1114,0.0901167374025194,0
3030388,M500,0.07306696940039735,0
3030388,M509,0.7805946202337781,0
3030388,M511,0.853526508143784,0
3030388,M823,0.09427734628925419,0
3030388,M827,0.8228571690770213,1
3030388,M866,0.08006627309940309,0
3030388,M872,0.06519681150397132,0
3030388,M898,0.8761174095630667,1
3030388,M899,0.05663810378263478,0
3030388,M973,0.06401552419370816,0
3030390,M1111,0.0953455590091597,0
3030390,M1114,0.07379692329210522,0
3030390,M500,0.07405250545976536,0
3030390,M509,0.07405125112350637,0
3030390,M511,0.08901655839302733,0
3030390,M823,0.08243337270477193,0
3030390,M827,0.7746163179600838,0
3030390,M866,0.05099781950321102,0
3030390,M872,0.03229409858180196,0
3030390,M898,0.08714795011848689,0
3030390,M899,0.03003572432166848,0
3030390,M973,0.03318286518595952,0
3030396,M1111,0.1239570091868835,0
3030396,M1114,0.07965619652906501,0
3030396,M500,0.2870827019831626,0
3030396,M509,0.0664400741863825,0
3030396,M511,0.10361476704644582,0
3030396,M823,0.08590646941217446,0
3030396,M827,0.08590646941217446,0
3030396,M866,0.06490265823464222,0
3030396,M872,0.04906619207704605,0
3030396,M898,0.8332778265471465,1
3030396,M899,0.04237360679929917,0
3030396,M973,0.04798751438137861,0
3030397,M1111,0.05302652714979571,0
3030397,M1114,0.04876673179582477,0
3030397,M500,0.07650830183186251,0
3030397,M509,0.7122981106974903,0
3030397,M511,0.08849075783120026,0
3030397,M823,0.09693682425841285,0
3030397,M827,0.09693682425841285,0
3030397,M866,0.05732541194362648,0
3030397,M872,0.03639000057135678,0
3030397,M898,0.43490758474725816,0
3030397,M899,0.040211741180235384,0
3030397,M973,0.04487683570438406,0
3030409,M1111,0.04242867991694161,0
3030409,M1114,0.039311141772319744,0
3030409,M500,0.3485175570753805,0
3030409,M509,0.38576232108946423,0
3030409,M511,0.4540115494598049,1
3030409,M823,0.48222288180984585,0
3030409,M827,0.16509882870072842,0
3030409,M866,0.03165651979298178,0
3030409,M872,0.01989759425542057,0
3030409,M898,0.36806085626074253,0
3030409,M899,0.01662462446071612,0
3030409,M973,0.018393198055399067,0
3030410,M1111,0.033663332782176106,0
3030410,M1114,0.033663332782176106,0
3030410,M500,0.46256473550428934,0
3030410,M509,0.15262731186237333,0
3030410,M511,0.6466027923809441,1
3030410,M823,0.23580366838958325,0
3030410,M827,0.23475500022189946,1
3030410,M866,0.03243204229840339,0
3030410,M872,0.020573634366600837,0
3030410,M898,0.6601402668460025,0
3030410,M899,0.018394644294261436,0
3030410,M973,0.020347621278757784,0
3030421,M1111,0.04058169939128153,0
3030421,M1114,0.03993451205468122,0
3030421,M500,0.40890629143497864,0
3030421,M509,0.40591289467536795,1
3030421,M511,0.7843370552956214,0
3030421,M823,0.40399337604409646,0
3030421,M827,0.1849760463259781,0
3030421,M866,0.04054229845181215,0
3030421,M872,0.027982204250923844,0
3030421,M898,0.8179296341247373,0
3030421,M899,0.026890513308606222,0
3030421,M973,0.030867748167588163,0
3030445,M1111,0.8709649456423765,1
3030445,M1114,0.07937924887328832,0
3030445,M500,0.8015447295612735,1
3030445,M509,0.06620577074772459,0
3030445,M511,0.8726090252952041,1
3030445,M823,0.08560981227883098,0
3030445,M827,0.08560981227883098,0
3030445,M866,0.3514076934062736,0
3030445,M872,0.04749564860992512,0
3030445,M898,0.12374283398880796,0
3030445,M899,0.044642078813749944,0
3030445,M973,0.05054066542689589,0
3030476,M1111,0.7664322246808524,1
3030476,M1114,0.7244176157539676,1
3030476,M500,0.30471573913107963,1
3030476,M509,0.4044346980563191,1
3030476,M511,0.7947314275814982,1
3030476,M823,0.7814521773811032,1
3030476,M827,0.46167768203598836,1
3030476,M866,0.05853359766656742,0
3030476,M872,0.037174353281304084,0
3030476,M898,0.09946563636293917,0
3030476,M899,0.043558123811745605,0
3030476,M973,0.049874229098799044,0
3030479,M1111,0.036273965315428924,0
3030479,M1114,0.03251422292224539,0
3030479,M500,0.055191509874010315,0
3030479,M509,0.057198673040123445,0
3030479,M511,0.7017182170797223,1
3030479,M823,0.09025401597652388,0
3030479,M827,0.08193780671512103,0
3030479,M866,0.05199447758799887,0
3030479,M872,0.03524745642039297,0
3030479,M898,0.42171934565104685,0
3030479,M899,0.03853724572453503,0
3030479,M973,0.29669569893904746,0
3030481,M1111,0.04607129493470292,0
3030481,M1114,0.04140038093957468,0
3030481,M500,0.0574205235118527,0
3030481,M509,0.2426899493107609,0
3030481,M511,0.4105131641753196,0
3030481,M823,0.455039503306744,0
3030481,M827,0.33541277818268966,0
3030481,M866,0.06747004970469737,0
3030481,M872,0.04598022742729019,0
3030481,M898,0.7985925108580127,0
3030481,M899,0.057257063161332514,0
3030481,M973,0.06542369415452268,0
3030485,M1111,0.033663332782176106,0
3030485,M1114,0.033663332782176106,0
3030485,M500,0.23152965112297638,0
3030485,M509,0.4153819419620704,0
3030485,M511,0.1124760798620665,0
3030485,M823,0.44192573088569354,0
3030485,M827,0.4404887694115502,0
3030485,M866,0.2857471169016025,0
3030485,M872,0.020573634366600837,0
3030485,M898,0.3509129969999911,0
3030485,M899,0.018394644294261436,0
3030485,M973,0.020347621278757784,0
3030499,M1111,0.033663332782176106,0
3030499,M1114,0.033663332782176106,0
3030499,M500,0.4183959895462143,1
3030499,M509,0.15262731186237333,0
3030499,M511,0.1124760798620665,0
3030499,M823,0.44192573088569354,1
3030499,M827,0.7138545539113429,0
3030499,M866,0.03243204229840339,0
3030499,M872,0.020573634366600837,0
3030499,M898,0.04630903743294624,0
3030499,M899,0.018394644294261436,0
3030499,M973,0.020347621278757784,0
3030500,M1111,0.022251218148327617,0
3030500,M1114,0.022251218148327617,0
3030500,M500,0.27500734743897826,0
3030500,M509,0.37678672946698116,0
3030500,M511,0.6479794501672882,1
3030500,M823,0.3670183863908479,0
3030500,M827,0.1396308683744261,0
3030500,M866,0.02107249217213218,0
3030500,M872,0.013389139999148876,0
3030500,M898,0.025469996618290587,0
3030500,M899,0.010351046425893077,0
3030500,M973,0.011459997124109637,0
3030505,M1111,0.7595340499042083,0
3030505,M1114,0.7246462414808474,1
3030505,M500,0.08096394123922097,0
3030505,M509,0.08096258007004385,0
3030505,M511,0.7121623442858463,0
3030505,M823,0.08591427272913223,1
3030505,M827,0.413502614324471,1
3030505,M866,0.07986006503068376,0
3030505,M872,0.054655203520983596,0
3030505,M898,0.13692124837702133,0
3030505,M899,0.06292051925615363,0
3030505,M973,0.3167272922099655,0
3030515,M1111,0.05204107389303242,0
3030515,M1114,0.04943999727545746,0
3030515,M500,0.7394768172958013,1
3030515,M509,0.4807888198847034,1
3030515,M511,0.11640202415603965,0
3030515,M823,0.7755095269830709,1
3030515,M827,0.7722537331558618,1
3030515,M866,0.025962296506278938,0
3030515,M872,0.01642930992856987,0
3030515,M898,0.04505757441792541,0
3030515,M899,0.016542911243648862,0
3030515,M973,0.018302953755116102,0
3030536,M1111,0.9195298269747065,1
3030536,M1114,0.9045383397135645,1
3030536,M500,0.3557133191358803,0
3030536,M509,0.3744651865141173,0
3030536,M511,0.9107429510353843,1
3030536,M823,0.14877553409972022,0
3030536,M827,0.47769229865719826,1
3030536,M866,0.8877213846801787,1
3030536,M872,0.8528511053605512,1
3030536,M898,0.9182540885636059,1
3030536,M899,0.6128092214747709,1
3030536,M973,0.875312474772239,1
3030542,M1111,0.040537271003489174,0
3030542,M1114,0.0374656659110001,0
3030542,M500,0.07042510719790347,0
3030542,M509,0.24777274088692566,0
3030542,M511,0.07205692102820163,0
3030542,M823,0.11399765164273512,0
3030542,M827,0.10374313556695985,0
3030542,M866,0.07259928400805511,0
3030542,M872,0.04956258325689586,0
3030542,M898,0.12222632900035721,0
3030542,M899,0.052394953983668495,0
3030542,M973,0.057745418091320166,0
3030545,M1111,0.4368874603913063,0
3030545,M1114,0.15142735286193212,0
3030545,M500,0.08385077244560302,0
3030545,M509,0.08384936717091365,0
3030545,M511,0.7357123390387541,0
3030545,M823,0.4201726381730392,0
3030545,M827,0.3364931500179544,0
3030545,M866,0.09252992287342363,0
3030545,M872,0.06360269798966191,0
3030545,M898,0.5659000562164467,1
3030545,M899,0.07609101550568144,0
3030545,M973,0.08364767063205496,0
3030546,M1111,0.029215084774298843,0
3030546,M1114,0.027953062046859645,0
3030546,M500,0.723491602448187,1
3030546,M509,0.11721901236885687,0
3030546,M511,0.7149386810303159,1
3030546,M823,0.4972017053686648,1
3030546,M827,0.1844408478623967,0
3030546,M866,0.025042757703007085,0
3030546,M872,0.015841921252721346,0
3030546,M898,0.0392891899659246,0
3030546,M899,0.01464055658238509,0
3030546,M973,0.016201537021511035,0
3030557,M1111,0.6432224138043584,1
3030557,M1114,0.044540235039371136,0
3030557,M500,0.4352827962564636,0
3030557,M509,0.4589581270454143,0
3030557,M511,0.10584950115367439,0
3030557,M823,0.7503523177141667,1
3030557,M827,0.7468507676979886,0
3030557,M866,0.023790798158135517,0
3030557,M872,0.015042840926463392,0
3030557,M898,0.03735229664784897,0
3030557,M899,0.014617833117552223,0
3030557,M973,0.016176430548479823,0
3030562,M1111,0.8419511973062662,1
3030562,M1114,0.782189833566531,1
3030562,M500,0.37721295464753163,0
3030562,M509,0.7068315163942411,0
3030562,M511,0.8021615470387984,1
3030562,M823,0.3818192899944943,1
3030562,M827,0.7702272488006403,1
3030562,M866,0.7772604090772255,1
3030562,M872,0.7606810745820171,1
3030562,M898,0.8661878163308011,1
3030562,M899,0.13579829103999036,0
3030562,M973,0.5157498841156287,1
3030571,M1111,0.6156816317361137,0
3030571,M1114,0.16222731222314873,0
3030571,M500,0.07487078359630421,0
3030571,M509,0.0748695165203758,1
3030571,M511,0.8140869745062033,0
3030571,M823,0.09537620138401744,0
3030571,M827,0.09537620138401744,0
3030571,M866,0.11548513412705995,0
3030571,M872,0.09546719232369355,0
3030571,M898,0.6241935333406969,1
3030571,M899,0.09985725833917901,0
3030571,M973,0.11219468435570544,0
3030573,M1111,0.8278468953051387,1
3030573,M1114,0.14476348385223148,0
3030573,M500,0.083741385064007,0
3030573,M509,0.08669156040615125,0
3030573,M511,0.14377653379048994,0
3030573,M823,0.7642968718902841,0
3030573,M827,0.7619872660100374,0
3030573,M866,0.7814336407122199,1
3030573,M872,0.10609493233860617,0
3030573,M898,0.8530698320400631,1
3030573,M899,0.11451982232899226,0
3030573,M973,0.13477790722674962,0
3030595,M1111,0.4347163921749096,0
3030595,M1114,0.7785430816881597,1
3030595,M500,0.3986086582277226,1
3030595,M509,0.09282590872803338,0
3030595,M511,0.792243094665312,1
3030595,M823,0.1010041839581193,0
3030595,M827,0.1010041839581193,0
3030595,M866,0.376718805547452,0
3030595,M872,0.06492482737394037,1
3030595,M898,0.16571305668232927,1
3030595,M899,0.0756165596206223,0
3030595,M973,0.3919888302280793,1
3030606,M1111,0.8476328082836915,1
3030606,M1114,0.7581314245234662,1
3030606,M500,0.3468709503100119,0
3030606,M509,0.09948812317329075,0
3030606,M511,0.7945577453558452,1
3030606,M823,0.7702683513547217,1
3030606,M827,0.7864090792222022,1
3030606,M866,0.49052200591324785,1
3030606,M872,0.32628951735977063,1
3030606,M898,0.12213714084235837,0
3030606,M899,0.048563570218844276,0
3030606,M973,0.4325814627714636,0
3030611,M1111,0.8414122594869738,1
3030611,M1114,0.8059974271224811,1
3030611,M500,0.3832522399227189,1
3030611,M509,0.09292453549176036,0
3030611,M511,0.5810880261070714,0
3030611,M823,0.8079549394682202,0
3030611,M827,0.49759388004092175,1
3030611,M866,0.8102891679114774,0
3030611,M872,0.37525681624664403,0
3030611,M898,0.8568802079317229,0
3030611,M899,0.13655813134237346,0
3030611,M973,0.1600102284618994,0
3030620,M1111,0.07600386002821818,0
3030620,M1114,0.06107623012890623,0
3030620,M500,0.7311039510452517,1
3030620,M509,0.0721231086113249,0
3030620,M511,0.07669940911404749,0
3030620,M823,0.7693361782204762,1
3030620,M827,0.07754171658312058,0
3030620,M866,0.04345337659273144,0
3030620,M872,0.027436624368186592,0
3030620,M898,0.07071928350244454,0
3030620,M899,0.02488859103475524,0
3030620,M973,0.027511712641128734,0
3030623,M1111,0.8985935357015279,0
3030623,M1114,0.8696049028843691,1
3030623,M500,0.07630717354527033,0
3030623,M509,0.07901803119676422,0
3030623,M511,0.8969121944774648,1
3030623,M823,0.8810685996265223,1
3030623,M827,0.8806848832935373,1
3030623,M866,0.8791813243791643,1
3030623,M872,0.8238403118472264,1
3030623,M898,0.9085727855641391,1
3030623,M899,0.09564610977456608,0
3030623,M973,0.8232046864493869,1
3030630,M1111,0.7258538173665914,0
3030630,M1114,0.06201308598873553,0
3030630,M500,0.31021739411449056,0
3030630,M509,0.39885491788419375,0
3030630,M511,0.765565814920173,1
3030630,M823,0.446855803107512,0
3030630,M827,0.07870996596381163,0
3030630,M866,0.04538814620909445,0
3030630,M872,0.02867962709580838,0
3030630,M898,0.48407825963868756,0
3030630,M899,0.2288189035208977,0
3030630,M973,0.029272570379240668,0
3030631,M1111,0.08910469415854633,0
3030631,M1114,0.0748931970976127,0
3030631,M500,0.31897250214096323,1
3030631,M509,0.09343722862621068,0
3030631,M511,0.09922131849328994,0
3030631,M823,0.10028409584264332,0
3030631,M827,0.10028409584264332,0
3030631,M866,0.054386244869094956,0
3030631,M872,0.03448495918639019,0
3030631,M898,0.0843359481845939,0
3030631,M899,0.02883721372316847,0
3030631,M973,0.031862899982704154,0
3030632,M1111,0.08910469415854633,0
3030632,M1114,0.0748931970976127,0
3030632,M500,0.31897250214096323,1
3030632,M509,0.3928497899220805,1
3030632,M511,0.4520838693856333,1
3030632,M823,0.10028409584264332,0
3030632,M827,0.10028409584264332,0
3030632,M866,0.054386244869094956,0
3030632,M872,0.03448495918639019,0
3030632,M898,0.0843359481845939,0
3030632,M899,0.02883721372316847,0
3030632,M973,0.031862899982704154,0
3030638,M1111,0.7805355369812506,1
3030638,M1114,0.45903345015250696,1
3030638,M500,0.36018449850311557,1
3030638,M509,0.08291372025702833,0
3030638,M511,0.43155332573472627,1
3030638,M823,0.7202031555817667,1
3030638,M827,0.42186117123513894,0
3030638,M866,0.4305128806043894,0
3030638,M872,0.0592088451598788,0
3030638,M898,0.7799439127147392,1
3030638,M899,0.33390821085754413,0
3030638,M973,0.3167272922099655,0
3030653,M1111,0.07532421137233612,0
3030653,M1114,0.06052132533628614,0
3030653,M500,0.6995172349614142,1
3030653,M509,0.07147547833834593,0
3030653,M511,0.76683985406411,1
3030653,M823,0.44198768983917525,1
3030653,M827,0.7613673745666577,1
3030653,M866,0.04185014559225232,0
3030653,M872,0.026408023709690774,0
3030653,M898,0.0670574521516499,0
3030653,M899,0.023539750942164265,0
3030653,M973,0.026024506250395568,0
3030662,M1111,0.02887609552396094,0
3030662,M1114,0.02887609552396094,0
3030662,M500,0.06109449048725646,0
3030662,M509,0.0853412549049405,0
3030662,M511,0.07554081311716908,0
3030662,M823,0.0912850948903064,0
3030662,M827,0.0912850948903064,0
3030662,M866,0.04514359504104689,0
3030662,M872,0.02894304379471042,0
